# mpfr-elementary-v1 mpfr=4.2.2 cases-per-cell=4 seed=20260715
# operation precision rounding left right integer expected inexact invalid division_by_zero
cosh 113 u 0x8b800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x11e9c9f9ec09d60f25fd4497df281p-110 1 0 0
cosh 113 u 0xcf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x14f30d117f82c0b17824162568f1bp-111 1 0 0
cosh 113 u 0xae400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1e92a2d5ce0467b376218330f5d16p-110 1 0 0
cosh 113 u -0xe9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1957d225820a70cce6f5fa5a99219p-111 1 0 0
cosh 113 d 0xd2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1568b49376f1b02c3cb4e7951082dp-111 1 0 0
cosh 113 d -0xa1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1e8468c17535d43d47c94b29dffcep-112 1 0 0
cosh 113 d -0xe6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1232e7f58a77d44c4ab01d0094190p-108 1 0 0
cosh 113 d -0xe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1092a4a33c887b3d940350b45de1bp-108 1 0 0
cosh 113 a 0xc0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x1123640f685b58dbb903372f395b4p-112 1 0 0
cosh 113 a 0xe3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x183e46f966a0711678cb10736bb1bp-111 1 0 0
cosh 113 a 0xc6c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x165d4eb7b39342c0e8a3761d2a024p-109 1 0 0
cosh 113 a 0xf9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x187b1f78e01c57d12ec087f61501ap-108 1 0 0
tanh 24 n 0xfd400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xffd01ap-24 1 0 0
tanh 24 n -0xf7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xffc6adp-24 1 0 0
tanh 24 n -0xe9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xffa7eep-24 1 0 0
tanh 24 n 0xffc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xffd3b3p-24 1 0 0
tanh 24 na 0xc7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xfeff7dp-24 1 0 0
tanh 24 na -0xb2400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xfe0e9ap-24 1 0 0
tanh 24 na 0x8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xf9a28fp-24 1 0 0
tanh 24 na -0xdc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xff7acdp-24 1 0 0
tanh 24 z -0xd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-516 - 0 -0xcfd246p-28 1 0 0
tanh 24 z 0xa0800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xd970aap-24 1 0 0
tanh 24 z -0xe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xb825d8p-24 1 0 0
tanh 24 z -0xb3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xfe1a15p-24 1 0 0
tanh 24 u 0xc4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xfee1e9p-24 1 0 0
tanh 24 u 0x8a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xcb4062p-24 1 0 0
tanh 24 u -0x9c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xfc2681p-24 1 0 0
tanh 24 u -0xe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xffa2fbp-24 1 0 0
tanh 24 d 0xd1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xff4148p-24 1 0 0
tanh 24 d 0xfa800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xffcbcep-24 1 0 0
tanh 24 d 0xa3c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xfcf32fp-24 1 0 0
tanh 24 d 0x86000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xf8578bp-24 1 0 0
tanh 24 a 0xa6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0xa06b07p-25 1 0 0
tanh 24 a -0xe9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xb8a10ap-24 1 0 0
tanh 24 a 0xe5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xff9b6ep-24 1 0 0
tanh 24 a -0x80800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xc36308p-24 1 0 0
tanh 53 n 0xa7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fa7c5eee40b0ep-53 1 0 0
tanh 53 n -0x94400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f6229888b358fp-53 1 0 0
tanh 53 n 0x88800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f1d1ab801dcc1p-53 1 0 0
tanh 53 n -0xa3c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f9e65e2da13b2p-53 1 0 0
tanh 53 na 0xbf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fd634b2a4d6d9p-53 1 0 0
tanh 53 na 0x97400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f7029bfa1d46cp-53 1 0 0
tanh 53 na 0xaa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x12980c7a4bb18bp-53 1 0 0
tanh 53 na 0xf0800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ff71567757dcbp-53 1 0 0
tanh 53 z 0x80400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1edb90f70546b0p-53 1 0 0
tanh 53 z 0xe4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x1c09c688584c73p-55 1 0 0
tanh 53 z -0x8fc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f4a97fe877bdep-53 1 0 0
tanh 53 z -0xed400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1ff6218b2e784cp-53 1 0 0
tanh 53 u 0xc7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1d494173b34414p-53 1 0 0
tanh 53 u 0xb7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1c88020cfb2dedp-53 1 0 0
tanh 53 u 0xbd800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1cd98b7e64fe50p-53 1 0 0
tanh 53 u -0x86800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x19070b5a4d47c2p-53 1 0 0
tanh 53 d 0xaa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fafa13cbae664p-53 1 0 0
tanh 53 d -0x9cc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f86b582262c7bp-53 1 0 0
tanh 53 d -0x96800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f6cc861578078p-53 1 0 0
tanh 53 d 0xb4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1c5fce81840af8p-53 1 0 0
tanh 53 a 0xea800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ff53ef909a53dp-53 1 0 0
tanh 53 a -0x8e800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f43735308679dp-53 1 0 0
tanh 53 a 0xf6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1ea88599d33e3fp-53 1 0 0
tanh 53 a 0x82400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1eecfc8d77fd58p-53 1 0 0
tanh 113 n 0xec800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ff5e5aadd263655f70f860f9eec5p-113 1 0 0
tanh 113 n -0x83c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1ef960e211f6d047dae558e4a2c00p-113 1 0 0
tanh 113 n 0xd4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fea4a74034d750471474e5071df2p-113 1 0 0
tanh 113 n -0xa2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1399a9a85b57f6d2caf97f4edf0d1p-114 1 0 0
tanh 113 na -0xeb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1e69b4fa3d601a4c672c760fb8705p-113 1 0 0
tanh 113 na 0xe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1e56b6f3efabfcf94d1fbd5de5d8cp-113 1 0 0
tanh 113 na 0xc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1d0dc7d1ac084cfe57fdc94f78fb4p-113 1 0 0
tanh 113 na 0xb8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fccd277dad80108591ee8e39270bp-113 1 0 0
tanh 113 z -0xa4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1b6b0cbeed122a858fe217c4e2a54p-113 1 0 0
tanh 113 z 0xde000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x1a21eb5ee18b4c687260e3c487d11p-114 1 0 0
tanh 113 z 0xcc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x183b2a9c8573e5aa641133135feb2p-114 1 0 0
tanh 113 z 0xbb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fd0a83801e3a75638e18dac0dc1cp-113 1 0 0
tanh 113 u 0x9b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1ac8615c8715683d42cab12cf0311p-113 1 0 0
tanh 113 u 0xcb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fe3409d1f754431c099bfa9b77dap-113 1 0 0
tanh 113 u 0x93000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f5bf00a6a10f544f43f2f16e6848p-113 1 0 0
tanh 113 u 0xd9800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1dee12098d9105c6794777186c6fep-113 1 0 0
tanh 113 d 0xa7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x1258074277dc63e1d6ad24d8d0048p-113 1 0 0
tanh 113 d -0x9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x11a9135543cb4ab0f5f738d0f724fp-113 1 0 0
tanh 113 d -0xef800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1e84a78e242fc329469ae6f3bc7e4p-113 1 0 0
tanh 113 d 0xe7400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ff418e3f6b83711b6b32991741bdp-113 1 0 0
tanh 113 a 0x81000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1879b2bae011f0f98c6f4bd51e835p-113 1 0 0
